tool_id,avg_memory_in_gb,nr_samples
vcfvcfintersect/1.0.0_rc1,0.30983503895305853,703
sklearn_to_categorical/1.0.8.3,0.30922248777142863,70
fasta_compute_length/1.0.3,0.3091564324861294,2271
fasta_compute_length/1.0.1,0.3084415756190476,42
nn_classifier/0.9,0.30836217831325297,83
circos_wiggle_to_scatter/0.69.8,0.30834299652830194,424
PeptideIndexer/2.2.0,0.3082957690434784,23
md_converter/1.9.5,0.30829569005003027,8355
picrust_categorize/1.1.1.0,0.307930736390244,82
trinity_run_de_analysis/2.8.4,0.30791482928301894,106
cshl_fastx_barcode_splitter/1.0.1,0.3078848257306288,8427
trinity_contig_exn50_statistic/2.8.5,0.307286016,7
idr_download_by_ids/0.9,0.3067607827692308,13
graphclust_glob_report_no_align/0.5,0.30670904496551715,29
gmx_em/2018.2,0.30660505600000004,8
bcftools_query/1.10,0.3062850901333333,60
meryl,0.306176,1
bedtools_groupbybed/2.27.0.0,0.30611495009523815,42
tbl2gff3/1.2,0.30598621866666675,33
trimmer,0.3059654570284003,2007
create_or_update/4.2.3,0.305774592,1
hicexplorer_chicplotviewpoint/3.4.1.0,0.3056462506666666,12
raceid_inspecttrajectory/3.0.2.1,0.305610496,16
obi_tab/1.2.11,0.30545190712195114,41
ecology_link_between_var/0.0.0,0.3046839389090909,11
samtools_flagstat/2.0.1,0.304541696,1
scanpy_filter/1.4.4,0.30377984,3
msaboot/0.1.2,0.3036671276174638,481
dimspy_get_peaklists/2.0.0,0.30365674442105256,19
EMBOSS: equicktandem31/5.0.0.1,0.30339926817391316,69
md_converter/1.9.3.1,0.3025686706086957,23
sklearn_train_test_eval/1.0.7.12,0.30235271432258065,31
phyml/3.3.20190909,0.3022308072727274,44
fasta-stats/1.0.3,0.30210241051782977,1290
bedtools_multiintersectbed/2.30.0,0.3020530416326529,196
qiime_filter_fasta/1.9.1.0,0.3020018097518252,1644
scanpy_normalise_data/1.8.1,0.30177075200000003,8
metaquantome_filter/2.0.0-2,0.301744128,1
hicexplorer_hicmergematrixbins/3.4.1.0,0.3015230517894737,38
mt2mq/1.0,0.3010903244800001,50
ip_image_registration/0.0.3,0.300621824,1
peptide_genomic_coordinate/0.1.1,0.3006190933333333,120
sklearn_stacking_ensemble_models/0.2.0.1,0.3003828906666667,3
EMBOSS: megamerger53/5.0.0.1,0.29964209980952383,63
dimspy_missing_values_sample_filter/2.0.0+,0.29942251519999996,10
CONVERTER_interval_to_bgzip_0,0.2992154713043476,161
mothur_corr_axes/1.39.5.0,0.2987479265054945,91
stoceps_glm_group/0.0.1,0.29846289066666665,12
gmx_em/2019.1.5,0.2984388510476191,21
sklearn_searchcv/0.9,0.2981254197894736,38
ncbi_acc_download/0.2.7,0.297991015920792,202
IDScoreSwitcher/2.6,0.297895607308642,162
sklearn_build_pipeline/1.0.8.2,0.29783712914285704,63
fastq_to_tabular/1.1.5,0.29766823528402303,6341
mspurity_puritya/1.12.0,0.29698174030769237,39
bcftools_stats/1.10,0.29645498991304353,92
idr_download_by_ids/0.30,0.296290304,4
ip_image_registration/0.0.1,0.296057856,4
pyiron_meta,0.2959619413333333,6
docking/1.1.2,0.2955827731449982,1869
ecology_presence_abs_abund/0.0.0,0.2954943146666667,12
vcffilter2/1.0.0_rc3,0.2951832697300277,4356
sklearn_nn_classifier/1.0.7.12,0.29518006044444445,90
delly_merge/0.8.5,0.295159808,4
featureCoverage1/2.0.0,0.29465161569364706,18384
rseqc_infer_experiment/2.4,0.2945453085825243,103
sklearn_nn_classifier/1.0.8.2,0.29401913201465224,273
w4mcorcov/0.98.18,0.29399421023255806,86
tbl2gff3/1.1,0.2937725610666669,180
poretools_hist/0.6.1a1.0,0.2932343257184114,277
multiqc/1.7.1,0.2929632815407404,4320
xarray_mapplot/0.20.2,0.29263436536857584,681
dimspy_missing_values_sample_filter/2.0.0,0.292499456,2
plotly_ml_performance_plots/0.2,0.29237560406779667,354
qiime_count_seqs/1.9.1.0,0.2923141688888888,288
trinity_super_transcripts/2.8.4,0.2922153691428572,28
gdal_gdal_translate/3.0.0,0.2922006449230771,208
metagenomeseq_normalizaton/1.16.0-0.0.1,0.291833689945946,37
staramr_search/0.5.1,0.2917565775371181,229
sklearn_generalized_linear/1.0.8.2,0.2917411317551019,784
EMBOSS: prettyplot79/5.0.0.1,0.2917280426666667,3
sklearn_stacking_ensemble_models/0.2.0,0.29134991625974027,77
sklearn_svm_classifier/1.0.8.1,0.291300495935743,249
smf_utils_fix-fasta-headers/smf-v1.7-0_utils-v2.1.1-1,0.2906437754128444,872
hicexplorer_hicplotsvl/3.3.1.0,0.290295808,2
mixmodel/1.0.0,0.2902475464347826,23
maldi_quant_preprocessing/1.18.0.0,0.289820672,1
graphembed/2.4.0,0.2896810287407408,54
gops_basecoverage_1/0.0.1,0.289371648,8
gdal_gdal_merge/3.0.0,0.28911206399999995,14
MzTabExporter/2.6,0.2891037178494625,186
svm_classifier/0.9,0.28876004894117646,102
predict_pipeline/1.0,0.2884493312,5
picrust_format_tree_and_trait_table/1.1.1.0,0.2878996479999999,28
mummer_dnadiff/4.0.0rc1,0.28777111551999984,50
fasta_compute_length/1.0.2,0.2874978549059829,234
picard_CollectHsMetrics/2.18.2,0.28749698844444443,36
circos_binlinks/0.69.8,0.2874472106666666,48
bandage_info/0.8.1,0.2873460884945452,1100
humann2_join_tables/0.11.1.1,0.287282176,36
hicexplorer_chicsignificantinteractions/3.4.2.0,0.2872797866666667,3
CONVERTER_fasta_to_tabular,0.2864343538410573,12923
vcftools_merge/0.1.1,0.2860869657283949,324
mummer_mummer/4.0.0beta2,0.28558331260826497,1210
epicseg_segment/1.0,0.2853128045714285,56
EMBOSS: shuffleseq87/5.0.0.1,0.28507712,32
sklearn_build_pipeline/1.0.8.1,0.2845322000747663,107
hicexplorer_hiccorrectmatrix/3.4.2.0,0.2843101866666667,6
humann2_associate/0.11.1.0,0.28410109561904767,21
gemini_db_info/0.18.1.1,0.283971584,1
ip_points_to_label/0.3,0.28391702528,25
bcftools_isec/1.10,0.28362227199999995,32
bed2gff1,0.28332098641269854,504
limma_voom/3.34.9.9,0.28314555733333335,9
gops_coverage_1/1.0.0,0.2827882853698626,1168
hyphy_meme/2.5.4,0.282617856,2
fasta-stats/1.0.2,0.2817031205925931,756
trnascan/0.4,0.2816719551044778,268
mt2mq/1.1.0,0.281452900173913,23
openbabel_genProp/2.4.2.1.0,0.2810154422857143,42
ip_image_registration/0.0.2,0.280162304,1
mlst/2.19.0,0.27969662265755046,1609
NMR_Read/3.3.0,0.2796928000000001,32
hicexplorer_hicconvertformat/3.3.1.0,0.2795457355294118,17
mothur_summary_single/1.36.1.0,0.2795192796279069,86
deeptools_plot_heatmap/3.5.1.0.1,0.279457792,3
lcmsmatching/4.0.2,0.2794130394074076,162
salmonquantmerge/0.14.1.2,0.2791318292463289,1226
mothur_split_groups/1.39.5.0,0.2784240981333334,30
bedtools_closestbed/2.30.0,0.27841890280459775,348
bedtools_annotatebed/2.29.2,0.2782168795428571,70
clustalw/2.1,0.27816515923042445,3576
collection_column_join/0.0.3,0.2779388084425386,5369
bedtools_bedtoigv/2.30.0,0.2778239606153846,26
sklearn_discriminant_classifier/1.0.8.1,0.27779637363380283,213
vcfaddinfo/1.0.0_rc3,0.2777753736533334,75
hicexplorer_chicdifferentialtest/3.4.3.1,0.27737088,2
Extract genomic DNA 1/3.0.0,0.277210205090909,22
multiqc/1.6,0.27720241345960983,359
vcftools_isec/0.1.1,0.27706642952486216,181
bp_genbank2gff3/1.0,0.2767592672780489,205
vigiechiro_bilanenrichipf/0.1.1,0.2767117286362303,1358
EMBOSS: getorf42/5.0.0.1,0.2760288098461534,897
proteomiqon_proteininference/0.0.7,0.274890752,20
hicup_digester/0.6.1.0,0.27485454335999987,25
sklearn_feature_selection/1.0.8.1,0.27469145521472405,489
bedtools_windowbed/2.30.0,0.27452079978032073,437
tabular_to_fastq/1.1.1,0.274464320537815,119
metaquantome_filter/2.0.0-0,0.27437959529411765,34
ip_projective_transformation/0.1.0,0.27424768,3
promoter2/0.0.12,0.2738522070204083,147
sklearn_data_preprocess/1.0.8.1,0.27379408716939907,366
ip_points_to_labe/0.2,0.27331461119999995,25
aegean_canongff3/0.16.0,0.2731208248888889,9
md_slicer/1.9.3,0.2724175764210526,76
hmmer_hmmbuild/3.3,0.2723842275555557,54
psy_maps/1.2.0,0.27196381866666663,12
iwtomics_testandplot/1.0.0.0,0.27064483840000003,5
CONVERTER_interval_to_bedstrict_0,0.2704956385210758,6951
keras_model_builder/0.5.0,0.2704821351884055,276
bioext_bam2msa/0.19.7.0,0.27020537683989554,1524
MetaboliteAdductDecharger/2.6,0.26936329170149265,134
chembl_structure_pipeline/1.0.0,0.269181952,4
ctb_im_xcos/1.1.4,0.268658432,16
sina/1.7.1,0.26843098763636364,11
openduck_chunk/0.1.1,0.2683889105454545,11
pretext_snapshot/0.0.3,0.26821632,48
bioext_bealign/0.20.2,0.26802714947368417,19
hicexplorer_chicviewpoint/3.3.1.0,0.26797209600000005,16
mdanalysis_rdf/0.20,0.2679640259047619,42
mageck_pathway/0.5.8,0.2679293570169491,59
get_read_pipeline/1.0,0.267915264,1
dotknot/1.3.1,0.26777005419354843,31
CONVERTER_Pdb_to_Gro_0,0.26769549241379303,87
ip_overlay_segmentation/0.0.6,0.26729823637735844,53
xarray_metadata_info/0.20.2,0.2670507349333335,15
humann_rename_table/3.0.0,0.26673867139459445,185
gffcompare_to_bed/0.2.1,0.266640981333333,576
krona-text/1,0.26663829548401147,1845
DecoyDatabase/2.5,0.26656931840000003,5
ggplot2_pca/3.3.5,0.2665097865365853,82
CONVERTER_bed_to_gff_0,0.2660827971720046,843
mummer_mummer/4.0.0rc1,0.2656669392592593,108
ip_split_labelmap/0.1,0.26562941351724123,29
vcfallelicprimitives/0.0.3,0.26562816,8
humann2_barplot/0.11.1.0,0.2654600102524271,103
build_ucsc_custom_track_1/1.0.0,0.26491426133333323,30
vcftools_subset/0.1,0.264513212631579,57
sklearn_generalized_linear/1.0.8.1,0.26427649725842733,623
gemini_gene_wise/0.20.1,0.264062976,14
fastq_paired_end_joiner/2.0.1.1,0.26404207253535117,8981
sklearn_svm_classifier/1.0.8.3,0.2639503667969922,133
vcffixup/1.0.0_rc1,0.2637137066666666,96
qiime_alpha_diversity/1.9.1.0,0.26370802594321846,317
iqtree/1.5.5.3,0.2636232302615967,4786
openbabel_multi_obgrep/2.4.1.0,0.26332938239999987,25
hyphy_meme/2.5.5,0.263256064,2
RNADigestor/2.5,0.263245824,2
Extract_features1,0.263210139428571,448
genomescope/2.0,0.26306749206091345,197
gff_to_prot/3.0.2,0.2629343986526317,95
cshl_fasta_formatter/1.0.1,0.26258767872000044,725
trinity_align_and_estimate_abundance/2.8.4,0.26251645262893086,159
schicexplorer_schicplotconsensusmatrices/1.0,0.2620806695384615,13
ip_binaryimage_to_points/0.1,0.26184908800000006,19
gemini_query/0.18.1.1,0.2616661333333333,6
ip_projective_transformation/0.1.2,0.261654528,2
rnalfoldz,0.26102852266666665,12
stacks_ustacks/1.46.0,0.2607799141294966,417
hmmer_jackhmmer/0.1.0,0.2604789358431373,51
sklearn_feature_selection/1.0.8.2,0.2604284620800002,400
pout2mzid/0.3.03,0.2603550511020409,49
taxonomy_krona_chart/2.7.1,0.26030272014797756,3460
hicexplorer_hicvalidatelocations/3.4.3.0,0.2598047744,10
gmx_solvate/2021.3,0.25909825163636363,66
bedtools_clusterbed/2.30.0,0.25882074763636376,44
sklearn_estimator_attributes/1.0.8.2,0.25863073868322994,322
vigiechiro_bilanenrichirp/0.1.1,0.25847234559999993,35
CryptoGenotyper/1.0,0.25845261346473414,5317
ip_binary_to_labelimage/0.4,0.25834970273684216,76
group_humann2_uniref_abundances_to_go/1.2.0,0.2581210286829269,41
humann_join_tables/3.0.0,0.25804076186301367,146
sklearn_discriminant_classifier/1.0.8.2,0.2580127743999998,150
humann2_join_tables/0.11.1.2,0.257957823496063,127
openbabel_compound_convert/2.4.2.1.0,0.25783905319872946,3467
regexColumn1/1.0.1,0.2577228554796281,1399
bedtools_overlapbed/2.29.2,0.257330176,4
normalization/2.0.1,0.2573047849795918,49
flash/1.2.11.3,0.25715944369230775,104
Sff_extractor,0.25715838246575345,73
ctb_im_pbf_ev/1.1.3,0.256978944,2
picard_MeanQualityByCycle/2.18.2.1,0.2568255421935484,31
vcfbedintersect/1.0.0_rc3,0.2566759285621625,370
ncbi_tblastx_wrapper/0.3.3,0.2565122674364261,291
regionalgam_ab_index/1.5,0.2564193160930232,43
biom_convert/2.1.10,0.25611878400000004,28
ctb_im_pbf_ev/1.1.4,0.256,1
ConsensusMapNormalizer/2.6,0.255880704,8
picrust_compare_biom/1.1.1.0,0.25557247397647065,85
ip_points_to_binaryimage/0.1,0.25547599448275854,29
QCCalculator/2.6,0.25502924800000004,3
Digestor/2.6,0.2543927208318043,654
hicup_filter/0.6.1.0,0.2542872576,20
hicexplorer_hicinfo/3.3.1.0,0.254283776,3
svm_classifier,0.253926912,8
ip_merge_neighbours_in_label/0.3,0.2538965464615385,13
four_color_plot/1.0.0,0.25348713650793636,63
gmx_solvate/2020.2,0.2534081720655737,183
obi_annotate/1.2.11,0.2529928078222222,45
table_compute/1.2.4,0.25285504290249355,3528
lofreq_alnqual/2.1.5,0.25276912062969614,559
IDPosteriorErrorProbability/2.2.0,0.252755328,32
gops_intersect_1/1.0.0,0.25248146844109126,8488
hicexplorer_hicmergeloops/3.4.2.0,0.252442624,2
tp_find_and_replace/1.1.1,0.25234354317241375,58
sklearn_model_fit/1.0.8.2,0.25230979143859644,57
ip_projective_transformation_points/0.0.2,0.252276736,1
corrtable/0.0.0,0.25219023238095245,84
viennarna_rnapaln/2.2.10.0,0.2519528594285713,28
tp_awk_tool/1.1.1,0.2519347605034147,5562
vcfsort/1.0.0_rc1,0.25169613983815015,692
xarray_metadata_info/0.15.1,0.2516094579612901,930
EMBOSS: antigenic1/5.0.0.1,0.2515989557894736,38
EMBOSS: needle56/5.0.0.1,0.25138446840579726,552
cp_measure_image_quality/3.1.9,0.25126992139130433,46
sina/1.5.0,0.2510161566896552,377
iwtomics_loadandplot/1.0.0.0,0.2507137024,5
cp_measure_image_area_occupied/3.1.9,0.2504397690434782,46
schicexplorer_schicconsensusmatrices/4.0,0.2503773090909091,22
lofreq_call/2.1.4,0.25021919325426056,8330
cd_hit_protein/1.3,0.2501055216326532,245
cp_mask_image/3.1.9,0.2501022942608695,46
biom_convert/2.1.5.3,0.2496821515130434,230
ip_slice_image/0.3,0.24953755981395356,43
sklearn_ensemble/1.0.7.12,0.24931013588732392,71
vcfsort/0.0.2,0.249229312,1
bedtools_genomecoveragebed/2.29.2,0.24921572292431748,296003
deeptools_plot_correlation/3.5.1.0.0,0.249135104,1
bedtools_subtractbed/2.30.0,0.24905179071496059,635
CONVERTER_interval_to_tabix_0,0.24903531054545464,77
sklearn_numeric_clustering/1.0.7.12,0.24894784430442476,1130
pmids_to_pubtator_matrix/0.0.2,0.24874859054545453,11
deeptools_correct_gc_bias/3.0.2.0,0.24864204799999998,8
EMBOSS: isochore47/5.0.0.1,0.24843605333333332,3
hyphy_strike_ambigs/2.5.31,0.2482103428834151,609
ctb_im_o3dalign/1.1.3,0.248168448,1
ip_colocalization/0.0.8,0.24815118628571425,14
dimspy_hdf5_to_txt/2.0.0,0.2480081754838709,31
qiime_validate_mapping_file/1.9.1.0,0.2479262523657819,339
mothur_homova/1.39.5.0,0.24790684734693877,98
schicexplorer_schicclustercompartments/1.0,0.24786370559999998,20
sklearn_pairwise_metrics/1.0.8.1,0.24783122731707324,164
ggplot2_violin/3.3.5,0.2478197028571429,7
ete_gene_csv_finder/3.1.1,0.24780851199999998,24
ip_2d_split_binaryimage_by_watershed/0.0.1,0.24772678620689656,58
CONVERTER_vcf_bgzip_to_tabix_0,0.24761337453881277,219
graphlan/1.0.0.0,0.24729066753458084,1229
venn_list/0.1.1,0.2472708729686098,892
ctb_im_o3dalign/1.1.4,0.246976512,2
sklearn_regression_metrics/1.0.8.1,0.24615974641509422,212
sucos_clustering/0.1.1,0.24597913600000001,18
IDScoreSwitcher/2.3.0,0.2459489460705882,85
ip_imageinfo/0.2,0.24575429042424238,99
hicexplorer_hicaverageregions/3.3.1.0,0.245571584,2
khmer_filter_abundance/3.0.0a3,0.24529905371428565,56
humann2_regroup_table/0.9.9.0,0.24519235089655173,29
prepare_box/0.1.0,0.24519223138461546,39
vsearch_clustering/2.8.3.0,0.2451014741984734,524
lofreq_viterbi/2.1.3.1,0.24501526213879035,30982
bedtools_coveragebed/2.27.1,0.24459394597101444,138
rseqc_geneBody_coverage2/2.6.4.1,0.24455671466666662,288
snippy_clean_full_aln/4.5.0,0.24448974650602415,332
dr_disco_classify/0.14.0,0.24446160835467987,203
fasta_merge_files_and_filter_unique_sequences/1.2.0,0.2442644800847303,9064
ip_permutate_axis/0.2,0.24413318179310348,29
intarna/3.1.1,0.24401480335084277,1485
schicexplorer_schicclustercompartments/4.0,0.24395050422857148,70
ip_slice_image/0.2,0.2436618778947368,38
xmfa2gff3/2015_02_13.0,0.24347238400000001,16
mimodd_map/0.1.8_1,0.24321596218970196,369
sucos_max_score/0.2.0,0.24317701047887313,426
OpenPepXLLF/2.6,0.243154432,8
mageck_pathway/0.5.7,0.24307712,1
sklearn_data_preprocess/1.0.8.2,0.24300158724904217,261
miranda/3.3a,0.24293506616104366,4061
hyphy_gard/2.5.0,0.24291464533333332,6
meme_meme/4.12.0.0,0.242819072,1
histogram_rpy/1.0.4,0.24255321211448425,1153
viennarna_rnafold/2.2.10.4,0.2424624373098386,681
export2graphlan/0.19,0.2424051548160002,500
mdanalysis_dihedral/0.20,0.24228932266666664,30
staramr_search/0.4.0,0.2421859474285714,7
volcanoplot/0.0.1,0.24201113600000002,4
annotatemyids/3.5.0.1,0.2419432727272727,11
umi_tools_count/1.1.2,0.24133495466666668,3
tool_anonymization/0.0.0,0.241133568,2
ip_anisotropic_diffusion/0.2,0.24080414340740738,27
ecology_stat_presence_abs/0.0.0,0.240776192,4
mummer_nucmer/4.0.0beta2,0.24071036282491676,5089
rbc_kinwalker/1.0,0.240490543627907,43
ncbi_blastp_wrapper/0.1.08,0.240480256,1
hicexplorer_hiccompartmentspolarization/3.3.1.0,0.2404614144,5
ctb_im_rxn_smarts_filter/1.1.4,0.24022016000000002,2
ctb_silicos_qed/0.2,0.2401912283943662,71
graphclust_aggregate_alignments/0.1,0.23977075756521735,23
ena_upload/0.3.2,0.23973364622222226,18
bedtools_genomecoveragebed/2.29.0,0.2396448104092091,2693
Count1,0.23923366412660746,2022
ip_overlay_images/0.0.1,0.239046656,1
xarray_coords_info/0.18.2,0.2389962007272727,44
dexseq_annotate,0.23852796586666666,30
ggplot2_heatmap/2.2.1,0.23848199439316237,468
circos/0.69.8,0.23846911001280124,3281
spring_model/0.2,0.238256128,2
tbvcfreport/0.1.8,0.23791572425531912,47
metaquantome_filter/2.0.0-1,0.237896192,8
vsearch_search/2.8.3.0,0.23781110119298232,57
fuma/3.0.5-g0,0.23779922580645166,31
w4mclassfilter/0.98.19,0.23762329108872907,834
stoceps_glm_group/0.0.2,0.237539328,2
hicexplorer_hiccorrelate/3.4.2.0,0.237490176,2
heinz_scoring/1.0,0.23725690879999997,160
bed_to_protein_map/0.2.0,0.23721208783892636,149
bcfview/0.1.19,0.2369584639999999,64
poretools_qualdist/0.6.1a1.0,0.2368854214193549,558
qiime_filter_samples_from_otu_table/1.9.1.0,0.2366111853959733,149
tag_pileup_frequency/1.0.2,0.23645483323076927,52
samtools_stats/2.0.2,0.23642557653179758,486830
infernal_cmstat/1.1.2.0,0.23600449828571432,49
hyphy_meme/2.5.12,0.235917312,1
deeptools_compute_gc_bias/3.0.2.0,0.235887104,8
hicexplorer_chicsignificantinteractions/3.6,0.23579735771428573,7
comp1,0.23564369512120606,12854
sklearn_pairwise_metrics/1.0.8.2,0.23548875440707964,113
shyft_longitudes/0.1.0,0.23548563356097565,41
sklearn_build_pipeline/1.0.7.12,0.23545162830769228,13
hyphy_meme/2.5.9,0.23523532800000002,2
gprofiler_snpense/0.1.71,0.23506263535483873,62
MultiplexResolver/2.6,0.23486266785185184,27
hicexplorer_hicplotdistvscounts/3.3.1.0,0.234790912,1
fastg2protlib-peptides/1.0.2,0.234778624,1
raxml/8.2.4,0.23474519918579878,1690
CONVERTER_interval_to_bed12_0,0.2347412279377345,1863
tabular_to_fastq/1.1.5,0.23463480540751055,1438
cp_enhance_or_suppress_features/3.1.9,0.23452073056603778,53
maker_map_ids/2.31.11,0.23448001337313448,134
dwt_var1/1.0.2,0.23445299199999997,2
ip_2d_filter_segmentation_by_features/0.0.1,0.23425228799999995,54
meme_meme/4.11.1.0,0.23410414933333334,3
hyphy_meme/2.5.8,0.234057728,1
hicexplorer_hicplotdistvscounts/3.4.2.0,0.233816064,3
idba_ud/1.1.3,0.23374037453521138,71
scanpy_integrate_combat/1.8.1,0.233361408,2
ctb_im_screen/1.1.4,0.23323534222222225,9
trinity_abundance_estimates_to_matrix/2.8.4,0.23295020600888902,225
taxonomy_krona_chart/2.6.1,0.23290149028571475,1792
XY_Plot_1/1.0.2,0.23284434803633322,1211
vcfallelicprimitives/1.0.0_rc1,0.23278650514285715,350
gemini_lof_sieve/0.20.1,0.23276324828070175,57
mdanalysis_distance/0.20,0.23265699839999998,40
mimodd_varreport/0.1.8_1,0.23222645834511418,481
circos_gc_skew/0.69.8,0.23198790433862412,378
hyphy_busted/2.5.24,0.231964672,1
bedtools_clusterbed/2.29.0,0.23180167944827587,29
jq/1.0,0.23150063309251107,227
regionalgam_glmmpql/1.5,0.23147493743589748,39
beagle/5.2_21Apr21.304,0.231374848,1
blastxml_to_tabular/0.3.1,0.23134481066666668,3
gops_subtract_1/0.0.1,0.231317504,2
hmmer_hmmbuild/3.3.2,0.23112563873684203,19
hicexplorer_hiccompartmentspolarization/3.4.2.0,0.231010304,3
rnasnp/1.2.0,0.23096641828571426,49
multiqc/1.7,0.23069380942104853,12419
CONVERTER_biom,0.23036797672727277,11
tb_variant_filter/0.3.5,0.2302181943762375,101
picard_BedToIntervalList/2.18.2.1,0.23007048097959182,49
ip_projective_transformation/0.1.1,0.22998016,2
gffread/2.2.1.1,0.2299797373968253,63
sklearn_estimator_attributes/1.0.7.12,0.2298814464,145
gprofiler_orth/0.1.71,0.22974960484848483,33
jbrowse/0.7.0.3,0.2296518566956521,92
vcfsort/1.0.0_rc3,0.22929912414814813,324
meme_chip/4.11.2,0.22914671443606235,3261
scanpy_cluster_reduce_dimension/1.4.4,0.22870971733333334,3
sklearn_clf_metrics/1.0.8.1,0.22866370609408943,829
chira_extract/1.1.5,0.228548608,2
NmrAlignment/2.0.4,0.22832799288888886,36
nonpareil/3.1.1.0,0.22824439466666666,48
snpSift_caseControl/4.3,0.2280439063272727,55
sklearn_svm_classifier/1.0.7.12,0.2279445684705883,34
FeatureFinderIdentification/2.6,0.227774464,1
ggplot2_pca/2.2.1,0.22768320966409866,649
HighResPrecursorMassCorrector/2.3.0,0.227672064,1
poretools_winner/0.6.1a1.0,0.2273672920412372,388
hicexplorer_chicsignificantinteractions/3.3.1.0,0.22709207039999998,10
gemini_actionable_mutations/0.20.1,0.22706190124137934,58
ncbi_dustmasker_wrapper/0.3.3,0.2270560256,5
sucos_docking_scoring/0.1.1,0.2268829457344173,369
bedtools_spacingbed/2.29.0,0.22687647185454546,55
gemini_fusions/0.20.1,0.22668740715789468,38
EMBOSS: degapseq20/5.0.0,0.22619866763636376,88
fastq_combiner/1.1.1,0.2261785993846154,26
rnaz_annotate/2.1,0.2258244788705883,85
blastxml_to_top_descr/0.0.9,0.22562201599999998,4
mageck_gsea/0.5.8,0.2254773527272727,77
ete_lineage_generator/3.1.1,0.2254138806857143,70
